# ============================================================
# station-stats.csv  駅別統計データ（正規データソース）
#
# ■ 運用ルール
#   - このファイルが唯一の正規データ。stationStats.ts は自動生成物。
#   - 空欄 = 未入力。null や 0 を入れない。
#   - データを追加したら git commit してバックアップ。
#   - 収集日は stationStats.ts 側の PARAM_DATA_SOURCES に記録する。
#
# ■ 優先度の目安（上から埋めると効果が高い）
#   高: daily_passengers, avg_rent_1k, avg_rent_1ldk, crime_index, safety_score
#   中: population_density, restaurant_count, supermarket_count, park_area_m2
#   低: morning_congestion, noise_score, green_ratio_pct, coworking_count
#
# ============================================================
# 列定義・収集方法
# ------------------------------------------------------------
#
# [自動生成列 ─ 手動編集不要]
# station_name       : 駅名（routes.ts と一致させること）
# lat / lng          : 緯度・経度（routes.ts から generate-station-stats.ts で生成）
# line_count         : 乗り入れ路線数（同上）
#
# [住居・生活コスト]
# avg_rent_1k        : 1K 平均家賃（万円/月）
#   収集方法          : SUUMO https://suumo.jp/chintai/tokyo/ek_[駅名]/ で「1K」絞り込み
#                       → 掲載物件の賃料一覧から中央値（上下10%除外して目算）
#   精度              : ±1万円程度の概算
#
# avg_rent_1ldk      : 1LDK 平均家賃（万円/月）
#   収集方法          : 同上、「1LDK」絞り込み
#
# population_density : 人口密度（人/km²）
#   収集方法          : 政府統計 e-Stat 国勢調査（令和2年）→ 町丁別人口 / 面積
#                       https://www.e-stat.go.jp/
#   備考              : 駅の行政区画の町丁を合算して駅圏（概ね半径1km）を推計
#
# [交通]
# daily_passengers   : 一日乗降客数（人/日）
#   収集方法          : 各社公表の「駅別乗降人員」を合算
#                       JR東日本  https://www.jreast.co.jp/passenger/
#                       東京メトロ https://www.tokyometro.jp/corporate/enterprise/passenger_rail/transport/
#                       各私鉄    各社 IR・統計ページ
#   備考              : 複数社乗り入れ駅は合算、単位は人/日（千人単位で概算可）
#
# morning_congestion : 朝ラッシュ混雑度（0〜100、高いほど混む）
#   収集方法          : 国土交通省「都市鉄道の混雑率」報告書の混雑率（%）を
#                       100超えの場合は100にクリップ、100未満はそのまま整数値で記録
#                       https://www.mlit.go.jp/toshi/city_transport/toshi_city_transport_tk_000007.html
#
# [飲食・娯楽 ─ 駅出口から半径500m以内の店舗数]
# izakaya_count      : 居酒屋数
# restaurant_count   : 飲食店数（全ジャンル合計）
# cafe_count         : カフェ・喫茶店数
# convenience_store_count : コンビニ数
# ramen_count        : ラーメン専門店数
#   収集方法（上記5列共通）:
#                       Google マップで「駅名 居酒屋（or 飲食店 etc.）」検索
#                       → 地図上の件数を目視でカウント（概数で可）
#                       または Overpass API で OSM データから集計
#                       https://overpass-turbo.eu/
#
# [生活利便性 ─ 半径500m以内]
# supermarket_count  : スーパー数
# hospital_count     : 病院・クリニック数
# bookstore_count    : 書店数
#   収集方法（上記3列共通）: Google マップ or Overpass API（飲食と同様）
#
# [治安]
# crime_index        : 犯罪認知件数（件/年）
#   収集方法          : 警視庁「区市町村の町丁別、罪種別及び手口別認知件数」
#                       https://www.keishicho.metro.tokyo.lg.jp/about_mpd/toukei_sishou/toukei/hanzaitoukei.html
#                       → 駅周辺の町丁を特定して合算
#
# safety_score       : 治安スコア（0〜100、高いほど安全）
#   収集方法          : crime_index を人口で除した犯罪率を 0〜100 に正規化
#                       safety_score = 100 - round((crime_index / population_density) * 正規化係数)
#                       ※ crime_index と population_density が揃ったら算出可能
#
# [環境]
# park_area_m2       : 周辺公園面積合計（m²、半径500m以内）
#   収集方法          : 国土数値情報「都市公園データ」
#                       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html
#                       → GIS ツール（QGIS 等）で半径500mバッファと重ねて面積合算
#                       または Overpass API: [leisure=park] で検索
#
# noise_score        : 静かさスコア（0〜100、高いほど静か）
#   収集方法          : 推計値。乗降客数・幹線道路密度・飲食店密度から算出
#                       high_noise = (daily_passengers/350000)*40 + (restaurant_count/800)*30 + ...
#                       ※ 直接測定データは環境省の騒音マップ https://www.env.go.jp/air/seikatsu/road_traffic_noise/index.html
#
# green_ratio_pct    : 緑地率（%）
#   収集方法          : 国土数値情報「土地利用細分メッシュ」から農地・森林・公園の割合を算出
#                       または Google Earth Engine で NDVI を用いた植生率推計
#
# [仕事]
# office_count       : オフィスビル棟数（半径500m以内）
# coworking_count    : コワーキングスペース数（半径500m以内）
#   収集方法          : Google マップ or Overpass API（飲食と同様）
#                       コワーキングは「コワーキング 駅名」で検索
#
# ============================================================

station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
五ノ三,35.129801,136.711451,1,,,,,,,,,,,,,,,,,,,,
佐屋,35.147294,136.716447,1,,,,,,,,,,,,,,,,,,,,
津島,35.178225,136.731084,1,,,,,,,,,,,,,,,,,,,,
勝幡,35.195135,136.750015,1,,,,,,,,,,,,,,,,,,,,
藤浪,35.188852,136.738936,1,,,,,,,,,,,,,,,,,,,,
木田,35.195321,136.787705,1,,,,,,,,,,,,,,,,,,,,
青塚,35.198684,136.767490,1,,,,,,,,,,,,,,,,,,,,
稲沢市役所前,35.251300,136.827900,1,,,,,,,,,,,,,,,,,,,,
奥町,35.324577,136.760800,1,,,,,,,,,,,,,,,,,,,,
玉ノ井,35.335063,136.758130,1,,,,,,,,,,,,,,,,,,,,
電鉄出雲市,35.368900,132.763600,1,,,,,,,,,,,,,,,,,,,,
大津町,35.369204,132.774413,1,,,,,,,,,,,,,,,,,,,,
武志,35.388139,132.773250,1,,,,,,,,,,,,,,,,,,,,
川跡,35.395069,132.776274,2,,,,,,,,,,,,,,,,,,,,
高ノ宮,35.471900,132.930512,1,,,,,,,,,,,,,,,,,,,,
旅伏,35.421381,132.807173,1,,,,,,,,,,,,,,,,,,,,
雲州平田,35.432176,132.823728,1,,,,,,,,,,,,,,,,,,,,
布崎,35.450228,132.854830,1,,,,,,,,,,,,,,,,,,,,
湖遊館新駅,35.452459,132.861836,1,,,,,,,,,,,,,,,,,,,,
津ノ森,35.466367,132.918716,1,,,,,,,,,,,,,,,,,,,,
松江フォーゲルパーク,35.474950,132.943726,1,,,,,,,,,,,,,,,,,,,,
浜乃木,35.469300,133.037100,1,,,,,,,,,,,,,,,,,,,,
美談,35.412637,132.798191,1,,,,,,,,,,,,,,,,,,,,
松江しんじ湖温泉,35.472800,133.054600,1,,,,,,,,,,,,,,,,,,,,
遙堪,35.397800,132.793200,1,,,,,,,,,,,,,,,,,,,,
浦,35.399100,132.760400,1,,,,,,,,,,,,,,,,,,,,
出雲大社前,35.401600,132.690200,1,,,,,,,,,,,,,,,,,,,,
倉敷市,34.592200,133.773100,1,,,,,,,,,,,,,,,,,,,,
浦田,34.556800,133.755100,2,,,,,,,,,,,,,,,,,,,,
西富井,34.577570,133.743345,1,,,,,,,,,,,,,,,,,,,,
水島,34.521300,133.760400,1,,,,,,,,,,,,,,,,,,,,
弥生,34.543717,133.747404,1,,,,,,,,,,,,,,,,,,,,
三菱自工前,34.522958,133.733115,1,,,,,,,,,,,,,,,,,,,,
川辺宿,34.632404,133.714810,1,,,,,,,,,,,,,,,,,,,,
吉備真備,34.626741,133.691913,1,,,,,,,,,,,,,,,,,,,,
備中呉妹,34.621610,133.661917,1,,,,,,,,,,,,,,,,,,,,
三谷,34.616430,133.619597,1,,,,,,,,,,,,,,,,,,,,
矢掛,34.629342,133.590021,1,,,,,,,,,,,,,,,,,,,,
小田,34.605994,133.542440,1,,,,,,,,,,,,,,,,,,,,
早雲の里荏原,34.596785,133.507993,1,,,,,,,,,,,,,,,,,,,,
藤棚,33.727600,130.748200,1,,,,,,,,,,,,,,,,,,,,
崎山,33.636289,130.917943,1,,,,,,,,,,,,,,,,,,,,
上金田,33.672367,130.789728,1,,,,,,,,,,,,,,,,,,,,
漆生,33.671200,130.789100,1,,,,,,,,,,,,,,,,,,,,
下山田,33.658800,130.798700,1,,,,,,,,,,,,,,,,,,,,
令和コスタ行橋,33.714600,130.980100,1,,,,,,,,,,,,,,,,,,,,
椎地,33.709800,130.960700,1,,,,,,,,,,,,,,,,,,,,
源じいの森,33.616061,130.895664,1,,,,,,,,,,,,,,,,,,,,
油須原,33.612601,130.884075,1,,,,,,,,,,,,,,,,,,,,
赤,33.618373,130.871656,1,,,,,,,,,,,,,,,,,,,,
柿下温泉口,33.651489,130.854424,1,,,,,,,,,,,,,,,,,,,,
長陽,32.854197,131.003961,1,,,,,,,,,,,,,,,,,,,,
南阿蘇水の生まれる里白水高原,32.834173,131.040164,1,,,,,,,,,,,,,,,,,,,,
阿蘇下田城ふれあい温泉,32.844346,131.024594,1,,,,,,,,,,,,,,,,,,,,
中松,32.827432,131.053506,1,,,,,,,,,,,,,,,,,,,,
加勢,32.847476,131.010223,1,,,,,,,,,,,,,,,,,,,,
見晴台,32.817519,131.109796,1,,,,,,,,,,,,,,,,,,,,
高森,32.819329,131.122535,1,,,,,,,,,,,,,,,,,,,,
東水戸,36.361888,140.515709,1,,,,,,,,,,,,,,,,,,,,
常澄,36.340822,140.558805,1,,,,,,,,,,,,,,,,,,,,
大洗,36.314100,140.568600,1,,,,,,,,,,,,,,,,,,,,
涸沼,36.265861,140.527172,1,,,,,,,,,,,,,,,,,,,,
鹿島旭,36.224614,140.512632,1,,,,,,,,,,,,,,,,,,,,
徳宿,36.190546,140.514533,1,,,,,,,,,,,,,,,,,,,,
新鉾田,36.152384,140.520354,1,,,,,,,,,,,,,,,,,,,,
北浦湖畔,36.120475,140.536877,1,,,,,,,,,,,,,,,,,,,,
大洋,36.108353,140.576371,1,,,,,,,,,,,,,,,,,,,,
鹿島灘,36.075436,140.596853,1,,,,,,,,,,,,,,,,,,,,
鹿島大野,36.050773,140.609777,1,,,,,,,,,,,,,,,,,,,,
長者ヶ浜潮騒はまなす公園前,36.031568,140.618654,1,,,,,,,,,,,,,,,,,,,,
荒野台,36.016637,140.625357,1,,,,,,,,,,,,,,,,,,,,
鹿島サッカースタジアム,35.982400,140.638200,1,,,,,,,,,,,,,,,,,,,,
南高崎,36.311100,139.001400,1,,,,,,,,,,,,,,,,,,,,
根小屋,36.291411,139.018774,1,,,,,,,,,,,,,,,,,,,,
高崎商科大学前,36.284309,139.029513,1,,,,,,,,,,,,,,,,,,,,
佐野のわたし,36.302587,139.018284,1,,,,,,,,,,,,,,,,,,,,
馬庭,36.261415,139.009209,1,,,,,,,,,,,,,,,,,,,,
西吉井,36.255723,138.966330,1,,,,,,,,,,,,,,,,,,,,
東富岡,36.260837,138.901902,1,,,,,,,,,,,,,,,,,,,,
上州富岡,36.255200,138.886300,1,,,,,,,,,,,,,,,,,,,,
上州七日市,36.258802,138.874883,1,,,,,,,,,,,,,,,,,,,,
上州一ノ宮,36.253037,138.863715,1,,,,,,,,,,,,,,,,,,,,
神農原,36.242667,138.843527,1,,,,,,,,,,,,,,,,,,,,
上州新屋,36.255955,138.951622,1,,,,,,,,,,,,,,,,,,,,
上州福島,36.256290,138.929680,1,,,,,,,,,,,,,,,,,,,,
千平,36.230199,138.798843,1,,,,,,,,,,,,,,,,,,,,
下仁田,36.210465,138.786408,1,,,,,,,,,,,,,,,,,,,,
北水海道,36.032086,139.992861,1,,,,,,,,,,,,,,,,,,,,
中妻,36.047218,139.990605,1,,,,,,,,,,,,,,,,,,,,
羽後岩谷,39.442041,140.090076,1,,,,,,,,,,,,,,,,,,,,
西滝沢,39.278263,140.116386,1,,,,,,,,,,,,,,,,,,,,
子吉,39.350735,140.059736,1,,,,,,,,,,,,,,,,,,,,
鮎川,39.328379,140.071652,1,,,,,,,,,,,,,,,,,,,,
鶴舞台,39.296700,140.053200,1,,,,,,,,,,,,,,,,,,,,
曲沢,39.321049,140.102125,1,,,,,,,,,,,,,,,,,,,,
前郷,39.312631,140.112781,1,,,,,,,,,,,,,,,,,,,,
後三年,39.364550,140.538675,2,,,,,,,,,,,,,,,,,,,,
新水沢,39.247100,140.087200,1,,,,,,,,,,,,,,,,,,,,
矢島,39.230376,140.138755,1,,,,,,,,,,,,,,,,,,,,
津軽五所川原,40.809895,140.448583,1,,,,,,,,,,,,,,,,,,,,
津軽飯詰,40.829504,140.479389,1,,,,,,,,,,,,,,,,,,,,
毘沙門,40.857961,140.477767,1,,,,,,,,,,,,,,,,,,,,
嘉瀬,40.881316,140.469137,1,,,,,,,,,,,,,,,,,,,,
金木,40.903152,140.459891,1,,,,,,,,,,,,,,,,,,,,
芦野公園,40.912330,140.451378,1,,,,,,,,,,,,,,,,,,,,
川倉,40.925997,140.443775,1,,,,,,,,,,,,,,,,,,,,
大沢内,40.939644,140.437335,1,,,,,,,,,,,,,,,,,,,,
深郷田,40.951035,140.440929,1,,,,,,,,,,,,,,,,,,,,
津軽中里,40.964602,140.441093,1,,,,,,,,,,,,,,,,,,,,
津軽大沢,40.557919,140.516318,2,,,,,,,,,,,,,,,,,,,,
松木平,40.560568,140.497278,2,,,,,,,,,,,,,,,,,,,,
大円寺,40.600800,140.513100,1,,,,,,,,,,,,,,,,,,,,
小友,40.626800,140.587900,1,,,,,,,,,,,,,,,,,,,,
中央弘前,40.601800,140.457200,1,,,,,,,,,,,,,,,,,,,,
弘高下,40.597400,140.450100,1,,,,,,,,,,,,,,,,,,,,
千年,40.567112,140.480628,1,,,,,,,,,,,,,,,,,,,,
聖愛中高前,40.576923,140.472782,1,,,,,,,,,,,,,,,,,,,,
石川プール前,40.543174,140.550435,1,,,,,,,,,,,,,,,,,,,,
義塾高校前,40.555791,140.527629,1,,,,,,,,,,,,,,,,,,,,
宿川原,40.525061,140.557676,1,,,,,,,,,,,,,,,,,,,,
大鰐,40.521833,140.567025,1,,,,,,,,,,,,,,,,,,,,
工機前,36.387952,140.524735,1,,,,,,,,,,,,,,,,,,,,
金上,36.382576,140.533786,1,,,,,,,,,,,,,,,,,,,,
中根,36.367390,140.562374,1,,,,,,,,,,,,,,,,,,,,
那珂湊,36.345082,140.588117,1,,,,,,,,,,,,,,,,,,,,
殿山,36.349956,140.601984,1,,,,,,,,,,,,,,,,,,,,
平磯,36.357766,140.607668,1,,,,,,,,,,,,,,,,,,,,
磯崎,36.378011,140.617963,1,,,,,,,,,,,,,,,,,,,,
阿字ヶ浦,36.383617,140.612368,1,,,,,,,,,,,,,,,,,,,,
常陸青柳,36.384134,140.484499,1,,,,,,,,,,,,,,,,,,,,
常陸津田,36.404382,140.482969,1,,,,,,,,,,,,,,,,,,,,
後台,36.423801,140.489971,1,,,,,,,,,,,,,,,,,,,,
下菅谷,36.435349,140.494061,1,,,,,,,,,,,,,,,,,,,,
中菅谷,36.445865,140.492636,1,,,,,,,,,,,,,,,,,,,,
上菅谷,36.455406,140.492441,1,,,,,,,,,,,,,,,,,,,,
南酒出,36.477370,140.498494,1,,,,,,,,,,,,,,,,,,,,
河合,36.508251,140.517136,1,,,,,,,,,,,,,,,,,,,,
瓜連,36.498127,140.449723,1,,,,,,,,,,,,,,,,,,,,
静,36.506037,140.438164,1,,,,,,,,,,,,,,,,,,,,
常陸大宮,36.543200,140.407400,1,,,,,,,,,,,,,,,,,,,,
上総村上,35.497800,140.097400,1,,,,,,,,,,,,,,,,,,,,
海士有木,35.481707,140.124110,1,,,,,,,,,,,,,,,,,,,,
上総三又,35.466033,140.126766,1,,,,,,,,,,,,,,,,,,,,
上総山田,35.454201,140.126182,1,,,,,,,,,,,,,,,,,,,,
馬立,35.423673,140.114878,1,,,,,,,,,,,,,,,,,,,,
上総牛久,35.400141,140.142100,1,,,,,,,,,,,,,,,,,,,,
城見ヶ丘,35.291696,140.252551,2,,,,,,,,,,,,,,,,,,,,
飯給,35.320793,140.142182,1,,,,,,,,,,,,,,,,,,,,
月崎,35.302196,140.139392,1,,,,,,,,,,,,,,,,,,,,
上総大久保,35.283508,140.145858,1,,,,,,,,,,,,,,,,,,,,
養老渓谷,35.266436,140.159604,1,,,,,,,,,,,,,,,,,,,,
上総中野,35.250069,140.199900,2,,,,,,,,,,,,,,,,,,,,
北一已,43.757600,142.017300,1,,,,,,,,,,,,,,,,,,,,
秩父別,43.790400,141.970800,1,,,,,,,,,,,,,,,,,,,,
北秩父別,43.806200,141.946400,1,,,,,,,,,,,,,,,,,,,,
石狩沼田,43.820400,141.900200,1,,,,,,,,,,,,,,,,,,,,
真布,43.833800,141.858700,1,,,,,,,,,,,,,,,,,,,,
恵比島,43.845200,141.819100,1,,,,,,,,,,,,,,,,,,,,
峠下,43.860400,141.786900,1,,,,,,,,,,,,,,,,,,,,
幌糠,43.926700,141.784200,1,,,,,,,,,,,,,,,,,,,,
藤山,43.964100,141.779600,1,,,,,,,,,,,,,,,,,,,,
留萌,43.943800,141.638200,1,,,,,,,,,,,,,,,,,,,,
新金谷,34.825713,138.137766,1,,,,,,,,,,,,,,,,,,,,
代官町,34.835508,138.126051,1,,,,,,,,,,,,,,,,,,,,
日切,34.839140,138.122380,1,,,,,,,,,,,,,,,,,,,,
五和,34.870200,138.107600,1,,,,,,,,,,,,,,,,,,,,
神尾,34.882100,138.099300,1,,,,,,,,,,,,,,,,,,,,
福用,34.893700,138.089100,1,,,,,,,,,,,,,,,,,,,,
家山,34.940232,138.077772,1,,,,,,,,,,,,,,,,,,,,
抜里,34.953134,138.087769,1,,,,,,,,,,,,,,,,,,,,
川根温泉笹間渡,34.962260,138.086239,1,,,,,,,,,,,,,,,,,,,,
地名,34.986120,138.087239,1,,,,,,,,,,,,,,,,,,,,
塩郷,34.997267,138.090698,1,,,,,,,,,,,,,,,,,,,,
下泉,35.021977,138.090049,1,,,,,,,,,,,,,,,,,,,,
田野口,35.051423,138.095437,1,,,,,,,,,,,,,,,,,,,,
駿河徳山,35.074368,138.110571,1,,,,,,,,,,,,,,,,,,,,
青部,35.089592,138.115746,1,,,,,,,,,,,,,,,,,,,,
崎平,35.091587,138.127241,1,,,,,,,,,,,,,,,,,,,,
千頭,35.108124,138.137781,1,,,,,,,,,,,,,,,,,,,,
ジヤトコ前,35.162800,138.690400,1,,,,,,,,,,,,,,,,,,,,
吉原本町,35.160200,138.700200,1,,,,,,,,,,,,,,,,,,,,
吉原市役所前,35.153800,138.710400,1,,,,,,,,,,,,,,,,,,,,
本吉原,35.161976,138.692647,1,,,,,,,,,,,,,,,,,,,,
比奈,35.161488,138.713555,1,,,,,,,,,,,,,,,,,,,,
岳南富士岡,35.160973,138.723229,1,,,,,,,,,,,,,,,,,,,,
須津,35.160467,138.734145,1,,,,,,,,,,,,,,,,,,,,
神谷,35.161059,138.743069,1,,,,,,,,,,,,,,,,,,,,
岳南原田,35.165936,138.705633,1,,,,,,,,,,,,,,,,,,,,
岳南江尾,35.155412,138.751921,1,,,,,,,,,,,,,,,,,,,,
緑町,35.259603,139.158983,1,,,,,,,,,,,,,,,,,,,,
井細田,35.268519,139.157298,1,,,,,,,,,,,,,,,,,,,,
五百羅漢,35.275262,139.155702,1,,,,,,,,,,,,,,,,,,,,
穴部,35.280107,139.148471,1,,,,,,,,,,,,,,,,,,,,
飯田岡,35.288028,139.139099,1,,,,,,,,,,,,,,,,,,,,
相模沼田,35.292111,139.133992,1,,,,,,,,,,,,,,,,,,,,
岩原,35.299127,139.128490,1,,,,,,,,,,,,,,,,,,,,
塚原,35.301726,139.126332,1,,,,,,,,,,,,,,,,,,,,
和田河原,35.315852,139.118089,1,,,,,,,,,,,,,,,,,,,,
富士フイルム前,35.317655,139.108894,1,,,,,,,,,,,,,,,,,,,,
大雄山,35.319186,139.103170,1,,,,,,,,,,,,,,,,,,,,
国際会館,35.061900,135.780400,1,,,,,,,,,,,,,,,,,,,,
松ヶ崎,35.047200,135.778800,1,,,,,,,,,,,,,,,,,,,,
北山,35.051243,135.765209,2,,,,,,,,,,,,,,,,,,,,
北大路,35.044573,135.758709,1,,,,,,,,,,,,,,,,,,,,
鞍馬口,35.037182,135.759303,1,,,,,,,,,,,,,,,,,,,,
今出川,35.029394,135.759369,1,,,,,,,,,,,,,,,,,,,,
丸太町,35.010900,135.756600,1,,,,,,,,,,,,,,,,,,,,
烏丸御池,35.004400,135.757000,2,,,,,,,,,,,,,,,,,,,,
四条,34.997900,135.758900,1,,,,,,,,,,,,,,,,,,,,
くいな橋,34.965300,135.762400,1,,,,,,,,,,,,,,,,,,,,
太秦天神川,35.013800,135.709800,1,,,,,,,,,,,,,,,,,,,,
嵐電天神川,35.012600,135.716400,2,,,,,,,,,,,,,,,,,,,,
西大路御池,35.009600,135.730400,1,,,,,,,,,,,,,,,,,,,,
二条城前,35.009300,135.741200,1,,,,,,,,,,,,,,,,,,,,
京都市役所前,35.007800,135.768200,1,,,,,,,,,,,,,,,,,,,,
三条京阪,35.009900,135.773200,1,,,,,,,,,,,,,,,,,,,,
東山,35.008600,135.780400,2,,,,,,,,,,,,,,,,,,,,
蹴上,35.008100,135.790200,1,,,,,,,,,,,,,,,,,,,,
御陵,34.992400,135.806900,1,,,,,,,,,,,,,,,,,,,,
東野,34.981957,135.816675,2,,,,,,,,,,,,,,,,,,,,
椥辻,34.972709,135.814901,1,,,,,,,,,,,,,,,,,,,,
醍醐,34.950669,135.810651,2,,,,,,,,,,,,,,,,,,,,
四条大宮,34.997200,135.748100,1,,,,,,,,,,,,,,,,,,,,
西大路三条,35.007800,135.730800,1,,,,,,,,,,,,,,,,,,,,
山ノ内,35.008318,135.723152,1,,,,,,,,,,,,,,,,,,,,
蚕ノ社,35.012200,135.706200,1,,,,,,,,,,,,,,,,,,,,
太秦広隆寺,35.011800,135.699600,1,,,,,,,,,,,,,,,,,,,,
帷子ノ辻,35.013600,135.694400,2,,,,,,,,,,,,,,,,,,,,
有栖川,35.017400,135.688200,1,,,,,,,,,,,,,,,,,,,,
車折神社,35.019200,135.681200,1,,,,,,,,,,,,,,,,,,,,
鹿王院,35.020800,135.676400,1,,,,,,,,,,,,,,,,,,,,
嵐電嵯峨,35.016445,135.681443,1,,,,,,,,,,,,,,,,,,,,
本八戸,40.496450,141.517200,1,,,,,,,,,,,,,,,,,,,,
陸奥湊,40.483980,141.531100,1,,,,,,,,,,,,,,,,,,,,
白銀,40.476490,141.537540,1,,,,,,,,,,,,,,,,,,,,
鮫,40.462380,141.557700,1,,,,,,,,,,,,,,,,,,,,
大久喜,40.454190,141.573500,1,,,,,,,,,,,,,,,,,,,,
金浜,40.439880,141.589620,1,,,,,,,,,,,,,,,,,,,,
大蛇,40.426290,141.605820,1,,,,,,,,,,,,,,,,,,,,
平内,40.407320,141.630450,1,,,,,,,,,,,,,,,,,,,,
種差海岸,40.387780,141.642790,1,,,,,,,,,,,,,,,,,,,,
陸奥白浜,40.372660,141.654310,1,,,,,,,,,,,,,,,,,,,,
有家,40.356170,141.669980,1,,,,,,,,,,,,,,,,,,,,
陸奥中野,40.339130,141.687840,1,,,,,,,,,,,,,,,,,,,,
侍浜,40.314720,141.727330,1,,,,,,,,,,,,,,,,,,,,
陸中夏井,40.269940,141.753230,1,,,,,,,,,,,,,,,,,,,,
七日町,37.491180,139.919720,1,,,,,,,,,,,,,,,,,,,,
西若松,37.487510,139.912620,2,,,,,,,,,,,,,,,,,,,,
会津本郷,37.483020,139.877020,1,,,,,,,,,,,,,,,,,,,,
会津高田,37.461240,139.836010,1,,,,,,,,,,,,,,,,,,,,
新鶴,37.517126,139.828514,1,,,,,,,,,,,,,,,,,,,,
若宮,37.535561,139.828353,1,,,,,,,,,,,,,,,,,,,,
塔寺,37.569725,139.785490,1,,,,,,,,,,,,,,,,,,,,
会津坂本,37.553346,139.756520,1,,,,,,,,,,,,,,,,,,,,
会津柳津,37.539079,139.723816,1,,,,,,,,,,,,,,,,,,,,
郷戸,37.516429,139.709921,1,,,,,,,,,,,,,,,,,,,,
会津桧原,37.491996,139.679831,1,,,,,,,,,,,,,,,,,,,,
会津西方,37.480974,139.661964,1,,,,,,,,,,,,,,,,,,,,
会津宮下,37.471215,139.647553,1,,,,,,,,,,,,,,,,,,,,
早戸,37.470229,139.593587,1,,,,,,,,,,,,,,,,,,,,
会津水沼,37.483149,139.560506,1,,,,,,,,,,,,,,,,,,,,
会津中川,37.473444,139.531998,1,,,,,,,,,,,,,,,,,,,,
会津川口,37.455167,139.523928,1,,,,,,,,,,,,,,,,,,,,
本名,37.444985,139.499040,1,,,,,,,,,,,,,,,,,,,,
会津越川,37.398542,139.469032,1,,,,,,,,,,,,,,,,,,,,
会津横田,37.392224,139.435728,1,,,,,,,,,,,,,,,,,,,,
会津大塩,37.392741,139.413482,1,,,,,,,,,,,,,,,,,,,,
会津塩沢,37.393649,139.355458,1,,,,,,,,,,,,,,,,,,,,
会津蒲生,37.381638,139.333288,1,,,,,,,,,,,,,,,,,,,,
只見,37.350631,139.315186,1,,,,,,,,,,,,,,,,,,,,
田子倉,36.927580,139.251820,1,,,,,,,,,,,,,,,,,,,,
大白川,37.341607,139.120983,1,,,,,,,,,,,,,,,,,,,,
入広瀬,37.358414,139.066016,1,,,,,,,,,,,,,,,,,,,,
越後須原,37.320455,139.017629,1,,,,,,,,,,,,,,,,,,,,
魚沼田中,37.294392,138.992630,1,,,,,,,,,,,,,,,,,,,,
越後広瀬,37.274883,138.981489,1,,,,,,,,,,,,,,,,,,,,
藪神,37.257108,138.976124,1,,,,,,,,,,,,,,,,,,,,
小出,37.233712,138.953482,1,,,,,,,,,,,,,,,,,,,,
西米沢,37.897280,140.064820,1,,,,,,,,,,,,,,,,,,,,
成島,37.919720,140.008240,1,,,,,,,,,,,,,,,,,,,,
中郡,37.934290,139.963380,1,,,,,,,,,,,,,,,,,,,,
羽前小松,38.004599,140.048410,1,,,,,,,,,,,,,,,,,,,,
犬川,38.025778,140.052109,1,,,,,,,,,,,,,,,,,,,,
今泉,38.057016,140.044239,1,,,,,,,,,,,,,,,,,,,,
萩生,38.062158,140.004486,1,,,,,,,,,,,,,,,,,,,,
羽前椿,38.038628,139.994174,1,,,,,,,,,,,,,,,,,,,,
手ノ子,38.012035,139.961566,1,,,,,,,,,,,,,,,,,,,,
羽前沼沢,38.028557,139.872584,1,,,,,,,,,,,,,,,,,,,,
伊佐領,38.050997,139.822875,1,,,,,,,,,,,,,,,,,,,,
羽前松岡,38.045378,139.780332,1,,,,,,,,,,,,,,,,,,,,
小国,38.061418,139.750208,1,,,,,,,,,,,,,,,,,,,,
越後金丸,38.066414,139.663525,1,,,,,,,,,,,,,,,,,,,,
越後片貝,38.070642,139.622390,1,,,,,,,,,,,,,,,,,,,,
越後下関,38.101240,139.473180,1,,,,,,,,,,,,,,,,,,,,
南若松,37.474240,139.912720,1,,,,,,,,,,,,,,,,,,,,
門田,37.457640,139.918570,1,,,,,,,,,,,,,,,,,,,,
東長原,37.428760,139.924280,1,,,,,,,,,,,,,,,,,,,,
鶴沼,37.413650,139.933060,1,,,,,,,,,,,,,,,,,,,,
芦ノ牧温泉,37.397730,139.941570,1,,,,,,,,,,,,,,,,,,,,
大川ダム公園,37.347152,139.920871,1,,,,,,,,,,,,,,,,,,,,
七ヶ岳登山口,37.359480,139.933020,1,,,,,,,,,,,,,,,,,,,,
芦ノ牧温泉南,37.341040,139.925330,1,,,,,,,,,,,,,,,,,,,,
会津下郷,37.255139,139.864949,1,,,,,,,,,,,,,,,,,,,,
塔のへつり,37.279180,139.903570,1,,,,,,,,,,,,,,,,,,,,
弥五島,37.251530,139.889290,1,,,,,,,,,,,,,,,,,,,,
養鱒公園,37.224521,139.841818,1,,,,,,,,,,,,,,,,,,,,
南会津,37.190100,139.855270,1,,,,,,,,,,,,,,,,,,,,
田島高校前,37.209577,139.800714,1,,,,,,,,,,,,,,,,,,,,
会津田島,37.203326,139.773761,1,,,,,,,,,,,,,,,,,,,,
