station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
新伊丹,34.76907,135.40312,1,10.8,18.2,16300.0,10000.0,72.0,24.0,100.0,1.0,6.0,5.0,1.0,7.0,0.0,210.0,74.0,18000.0,89.0,7.7,75.0,2.0
伊丹,34.77731,135.40105,2,10.8,19.2,16900.0,31000.0,73.0,31.0,120.0,4.0,8.0,7.0,2.0,7.0,1.0,220.0,76.0,12200.0,87.0,9.6,79.0,3.0
牧落,34.823377,135.465874,1,10.2,18.3,17000.0,11000.0,80.0,17.0,91.0,1.0,8.0,7.0,1.0,7.0,0.0,200.0,77.0,23700.0,92.0,7.1,58.0,2.0
箕面,34.83111,135.46992,1,10.7,18.5,16500.0,11000.0,63.0,14.0,91.0,3.0,6.0,4.0,1.0,8.0,0.0,200.0,79.0,18800.0,91.0,10.3,59.0,1.0
平端,34.606662,135.783012,1,8.7,14.5,14000.0,5600.0,56.0,17.0,69.0,3.0,6.0,5.0,2.0,7.0,0.0,160.0,76.0,6500.0,91.0,14.9,16.0,0.0
二階堂,34.602112,135.795868,1,8.4,14.5,14200.0,12000.0,64.0,14.0,68.0,1.0,7.0,5.0,1.0,7.0,0.0,190.0,82.0,18600.0,89.0,13.3,4.0,0.0
前栽,34.601108,135.816454,1,8.3,14.3,13700.0,6800.0,81.0,14.0,73.0,2.0,5.0,6.0,1.0,6.0,0.0,160.0,80.0,4600.0,90.0,15.3,10.0,0.0
柏原南口,34.581288,135.624947,1,9.8,17.4,16400.0,14000.0,88.0,15.0,90.0,1.0,6.0,6.0,2.0,8.0,0.0,210.0,75.0,8200.0,92.0,11.0,48.0,1.0
喜志,34.522905,135.607345,1,9.6,16.6,15200.0,14000.0,77.0,17.0,89.0,1.0,7.0,4.0,2.0,8.0,0.0,210.0,73.0,17100.0,90.0,15.0,47.0,1.0
富田林,34.49524,135.58682,1,9.8,16.8,15300.0,9900.0,65.0,20.0,81.0,1.0,6.0,6.0,1.0,7.0,0.0,190.0,79.0,15700.0,89.0,13.4,41.0,2.0
富田林西口,34.49058,135.57753,1,10.1,16.5,15600.0,4100.0,87.0,21.0,81.0,1.0,7.0,3.0,2.0,7.0,0.0,200.0,75.0,18500.0,90.0,10.2,45.0,1.0
川西,34.47957,135.57288,2,10.1,16.6,15300.0,23000.0,55.0,27.0,108.0,5.0,7.0,7.0,2.0,8.0,1.0,220.0,74.0,9500.0,85.0,15.3,40.0,1.0
滝谷不動,34.480964,135.586519,1,9.4,16.5,14700.0,5900.0,70.0,22.0,82.0,3.0,6.0,5.0,1.0,6.0,0.0,190.0,77.0,20700.0,89.0,14.6,30.0,2.0
汐ノ宮,34.45675,135.56079,1,9.4,16.3,14700.0,7200.0,71.0,18.0,74.0,3.0,7.0,3.0,1.0,7.0,0.0,190.0,74.0,20400.0,90.0,17.0,22.0,1.0
柏崎,37.37253,138.55942,3,3.2,5.2,800.0,96000.0,88.0,15.0,71.0,8.0,5.0,6.0,2.0,1.0,3.0,50.0,97.0,2200.0,83.0,66.6,16.0,0.0
越後石山,37.896568,139.095285,1,3.2,5.3,400.0,0.0,73.0,5.0,23.0,3.0,1.0,0.0,1.0,1.0,0.0,30.0,98.0,12300.0,94.0,70.0,5.0,0.0
亀田,37.877239,139.108266,1,3.2,5.5,700.0,0.0,65.0,5.0,27.0,2.0,1.0,2.0,1.0,1.0,0.0,40.0,96.0,14600.0,90.0,70.0,2.0,0.0
荻川,37.87283,139.19028,1,3.2,5.6,800.0,0.0,60.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,14300.0,89.0,70.0,3.0,0.0
さつき野,37.84693,139.22682,1,3.2,5.5,300.0,4200.0,89.0,5.0,27.0,1.0,2.0,1.0,2.0,1.0,0.0,30.0,98.0,4100.0,94.0,70.0,1.0,0.0
東三条,37.628596,138.974463,1,3.2,5.7,900.0,0.0,54.0,5.0,30.0,3.0,1.0,2.0,2.0,1.0,0.0,40.0,96.0,1200.0,93.0,70.0,10.0,0.0
六日町,37.05912,138.87749,2,3.2,5.7,2000.0,16000.0,66.0,10.0,52.0,5.0,2.0,3.0,3.0,2.0,1.0,30.0,89.0,9300.0,89.0,57.0,2.0,0.0
美佐島,37.13105,138.789537,1,3.2,5.5,400.0,4900.0,53.0,3.0,21.0,2.0,1.0,1.0,1.0,2.0,0.0,20.0,98.0,8400.0,91.0,56.2,4.0,0.0
しんざ,37.139728,138.768589,1,3.2,5.5,700.0,0.0,78.0,6.0,25.0,3.0,2.0,2.0,2.0,1.0,0.0,30.0,92.0,18700.0,90.0,55.4,12.0,0.0
十日町,37.13988,138.76021,1,3.2,5.4,700.0,5600.0,76.0,4.0,19.0,3.0,2.0,1.0,1.0,1.0,0.0,20.0,94.0,9000.0,89.0,59.8,11.0,0.0
まつだい,37.132214,138.613731,1,3.2,5.6,700.0,2600.0,60.0,4.0,18.0,1.0,1.0,1.0,2.0,2.0,0.0,40.0,97.0,4200.0,91.0,61.9,4.0,0.0
ほくほく大島,37.146936,138.509269,1,3.2,5.5,1100.0,100.0,59.0,3.0,23.0,2.0,2.0,1.0,1.0,1.0,0.0,40.0,93.0,18000.0,90.0,61.9,0.0,0.0
犀潟,37.210369,138.30521,2,3.2,5.6,300.0,31000.0,59.0,12.0,53.0,5.0,2.0,3.0,3.0,2.0,1.0,50.0,98.0,19100.0,90.0,70.0,11.0,0.0
北長野,36.665478,138.223014,1,3.2,5.7,800.0,8400.0,52.0,6.0,32.0,1.0,1.0,2.0,2.0,1.0,0.0,20.0,91.0,17300.0,92.0,61.5,2.0,0.0
三才,36.686172,138.243517,1,3.2,5.4,400.0,2600.0,52.0,4.0,22.0,3.0,2.0,1.0,2.0,2.0,0.0,30.0,95.0,12400.0,91.0,59.5,4.0,0.0
牟礼,36.753147,138.247602,1,3.2,5.4,1300.0,1100.0,60.0,2.0,16.0,3.0,1.0,1.0,1.0,1.0,0.0,30.0,95.0,12500.0,91.0,63.6,8.0,0.0
古間,36.791926,138.230443,1,3.2,5.7,1100.0,2800.0,68.0,5.0,23.0,3.0,1.0,1.0,2.0,1.0,0.0,20.0,94.0,18900.0,89.0,63.1,6.0,0.0
黒姫,36.807738,138.196507,1,3.2,5.5,700.0,0.0,84.0,3.0,17.0,1.0,2.0,0.0,2.0,1.0,0.0,20.0,96.0,1300.0,95.0,65.1,3.0,0.0
中軽井沢,36.34187,138.5662,1,3.2,5.4,3900.0,3000.0,76.0,4.0,23.0,2.0,3.0,1.0,2.0,3.0,0.0,50.0,88.0,13800.0,91.0,48.9,0.0,0.0
信濃追分,36.33574,138.558983,1,3.2,5.2,4300.0,7100.0,67.0,4.0,18.0,2.0,3.0,1.0,2.0,3.0,0.0,40.0,89.0,4600.0,91.0,45.1,1.0,0.0
御代田,36.318979,138.506442,1,3.2,5.8,4200.0,6100.0,63.0,4.0,26.0,2.0,3.0,1.0,1.0,2.0,0.0,50.0,94.0,1500.0,89.0,49.6,7.0,0.0
小諸,36.3221,138.4318,1,3.2,5.7,3600.0,8800.0,63.0,3.0,25.0,2.0,3.0,1.0,2.0,2.0,0.0,60.0,90.0,600.0,91.0,49.1,2.0,0.0
滋野,36.342441,138.363619,1,3.2,5.3,2700.0,6800.0,71.0,6.0,25.0,1.0,3.0,2.0,2.0,3.0,0.0,50.0,94.0,5700.0,90.0,52.3,0.0,0.0
田中,36.33021,138.38895,1,3.2,5.4,2800.0,200.0,88.0,3.0,19.0,2.0,1.0,0.0,1.0,3.0,0.0,30.0,95.0,14600.0,90.0,51.0,7.0,0.0
大屋,36.369726,138.296825,1,3.2,5.3,2000.0,6600.0,66.0,4.0,17.0,2.0,2.0,1.0,2.0,1.0,0.0,10.0,91.0,10500.0,89.0,54.3,7.0,0.0
信濃国分寺,36.37868,138.273212,1,3.2,5.5,1700.0,500.0,69.0,2.0,15.0,3.0,1.0,1.0,2.0,2.0,0.0,10.0,94.0,16600.0,92.0,55.0,10.0,0.0
坂城,36.45382,138.17571,1,3.2,5.2,700.0,2000.0,50.0,3.0,19.0,2.0,1.0,1.0,2.0,1.0,0.0,30.0,92.0,15500.0,92.0,59.4,2.0,0.0
戸倉,36.49066,138.1472,1,3.2,5.2,500.0,5200.0,57.0,4.0,20.0,1.0,2.0,1.0,1.0,2.0,0.0,30.0,93.0,12200.0,88.0,59.4,0.0,0.0
千曲,36.51403,138.15312,1,3.2,5.6,1100.0,2400.0,58.0,5.0,28.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0,92.0,12000.0,90.0,61.7,0.0,0.0
篠ノ井,36.577415,138.138184,1,3.2,5.1,1300.0,1000.0,75.0,8.0,30.0,2.0,2.0,1.0,1.0,1.0,0.0,40.0,96.0,19800.0,93.0,62.7,6.0,0.0
信濃白鳥,36.983586,138.503027,1,3.2,5.8,900.0,3200.0,83.0,9.0,34.0,3.0,1.0,1.0,2.0,2.0,0.0,40.0,95.0,18200.0,94.0,56.9,1.0,0.0
思川,36.350728,139.78165,1,6.6,11.3,10800.0,12000.0,81.0,2.0,16.0,2.0,6.0,1.0,2.0,5.0,0.0,140.0,84.0,17900.0,88.0,22.7,1.0,0.0
大平下,36.344351,139.697542,1,6.3,11.3,11800.0,8600.0,80.0,3.0,25.0,1.0,5.0,2.0,2.0,5.0,0.0,140.0,85.0,10500.0,94.0,23.2,1.0,0.0
岩舟,36.32668,139.657724,1,6.4,10.3,11500.0,8400.0,63.0,5.0,25.0,3.0,6.0,2.0,1.0,6.0,0.0,140.0,81.0,3400.0,90.0,25.3,3.0,0.0
佐野,36.316675,139.578973,2,6.8,12.1,11500.0,37000.0,76.0,11.0,47.0,4.0,7.0,4.0,2.0,5.0,1.0,130.0,83.0,14700.0,89.0,22.3,16.0,1.0
足利,36.34075,139.44787,1,6.3,10.2,10800.0,12000.0,77.0,3.0,20.0,1.0,6.0,1.0,2.0,5.0,0.0,130.0,81.0,5900.0,88.0,28.8,9.0,0.0
山前,36.34363,139.39584,1,5.4,9.1,10300.0,3300.0,68.0,6.0,26.0,1.0,4.0,1.0,2.0,5.0,0.0,120.0,84.0,8400.0,92.0,26.4,5.0,0.0
小俣,36.375177,139.374167,1,5.6,9.9,10300.0,6600.0,53.0,3.0,20.0,2.0,5.0,0.0,2.0,6.0,0.0,110.0,81.0,14900.0,90.0,28.8,0.0,0.0
岩宿,36.395809,139.296768,1,5.3,8.8,9300.0,8800.0,75.0,7.0,32.0,2.0,5.0,2.0,1.0,5.0,0.0,90.0,84.0,8700.0,87.0,30.8,5.0,0.0
国定,36.358744,139.242107,1,4.8,7.9,9300.0,3000.0,80.0,5.0,25.0,1.0,5.0,1.0,2.0,4.0,0.0,120.0,82.0,8500.0,88.0,33.0,10.0,0.0
伊勢崎,36.326839,139.19427,1,5.2,8.9,9600.0,6800.0,89.0,4.0,25.0,3.0,5.0,1.0,1.0,4.0,0.0,90.0,89.0,1000.0,93.0,29.1,4.0,0.0
駒形,36.354117,139.139766,1,4.6,7.9,8500.0,8600.0,70.0,3.0,17.0,3.0,4.0,1.0,1.0,5.0,0.0,110.0,87.0,4500.0,88.0,34.5,0.0,0.0
前橋大島,36.370551,139.109672,1,3.9,7.0,8600.0,4900.0,67.0,4.0,29.0,2.0,4.0,2.0,1.0,5.0,0.0,90.0,89.0,14600.0,94.0,33.3,4.0,0.0
前橋,36.383212,139.072641,1,4.2,7.5,8300.0,9800.0,89.0,3.0,16.0,3.0,4.0,0.0,2.0,5.0,0.0,100.0,90.0,8700.0,93.0,36.5,1.0,0.0
新前橋,36.378849,139.047141,2,4.2,6.7,8400.0,33000.0,69.0,7.0,40.0,5.0,4.0,2.0,3.0,4.0,1.0,90.0,88.0,12200.0,89.0,34.8,10.0,0.0
鴻野山,36.666438,140.051676,1,3.2,5.5,7800.0,3700.0,54.0,3.0,19.0,1.0,4.0,1.0,1.0,4.0,0.0,100.0,85.0,13100.0,91.0,33.8,6.0,0.0
大金,36.656447,140.095639,1,3.7,6.0,7500.0,3400.0,55.0,5.0,30.0,1.0,3.0,1.0,1.0,5.0,0.0,80.0,85.0,11200.0,94.0,34.1,5.0,0.0
小塙,36.642957,140.11685,1,3.9,7.0,8100.0,7500.0,58.0,6.0,32.0,1.0,4.0,2.0,1.0,4.0,0.0,80.0,88.0,10900.0,88.0,36.6,4.0,0.0
滝,36.648552,140.138426,1,3.4,5.8,7800.0,5600.0,77.0,3.0,20.0,2.0,3.0,1.0,1.0,4.0,0.0,70.0,86.0,18600.0,94.0,37.7,2.0,0.0
烏山,36.650454,140.155037,1,3.3,5.9,7500.0,2700.0,75.0,6.0,28.0,3.0,3.0,2.0,2.0,4.0,0.0,100.0,86.0,5400.0,88.0,33.8,11.0,0.0
上総清川,35.390949,139.96554,1,8.9,14.8,14900.0,12000.0,70.0,10.0,67.0,2.0,6.0,4.0,2.0,7.0,0.0,190.0,82.0,6300.0,90.0,17.4,17.0,1.0
東清川,35.390016,139.985803,1,9.1,14.8,14200.0,11000.0,62.0,18.0,65.0,3.0,6.0,3.0,1.0,6.0,0.0,160.0,81.0,20600.0,89.0,17.2,9.0,0.0
横田,35.386109,140.020341,1,8.9,15.3,14600.0,13000.0,76.0,13.0,64.0,3.0,7.0,2.0,2.0,6.0,0.0,170.0,81.0,11100.0,90.0,14.8,6.0,0.0
東横田,35.386268,140.036446,1,8.2,14.5,14000.0,4700.0,55.0,15.0,64.0,2.0,5.0,2.0,1.0,7.0,0.0,170.0,80.0,7000.0,93.0,17.7,0.0,0.0
馬来田,35.366675,140.058687,1,8.3,14.9,13800.0,11000.0,61.0,8.0,54.0,2.0,5.0,4.0,1.0,7.0,0.0,160.0,77.0,5800.0,89.0,18.1,0.0,0.0
下郡,35.355345,140.055442,1,8.5,14.1,13800.0,12000.0,63.0,11.0,68.0,2.0,7.0,4.0,2.0,7.0,0.0,170.0,81.0,4600.0,87.0,16.9,7.0,0.0
久留里,35.295846,140.07575,1,7.7,13.3,12900.0,14000.0,65.0,11.0,47.0,1.0,6.0,3.0,2.0,7.0,0.0,160.0,84.0,4700.0,92.0,17.4,12.0,0.0
平山,35.274359,140.064867,1,8.0,14.2,12800.0,9600.0,53.0,11.0,48.0,3.0,5.0,2.0,1.0,7.0,0.0,170.0,78.0,13100.0,89.0,18.6,0.0,0.0
上総松丘,35.257796,140.063998,1,7.7,12.8,12900.0,13000.0,55.0,9.0,53.0,3.0,6.0,2.0,1.0,7.0,0.0,150.0,79.0,20100.0,91.0,21.9,2.0,0.0
上総亀山,35.233083,140.089839,1,7.2,11.9,12800.0,4300.0,80.0,11.0,49.0,3.0,6.0,3.0,2.0,7.0,0.0,140.0,85.0,19100.0,93.0,20.1,9.0,0.0
榎戸,35.683777,140.288477,1,8.0,14.3,12900.0,12000.0,57.0,12.0,46.0,3.0,5.0,3.0,2.0,7.0,0.0,140.0,81.0,17300.0,87.0,23.4,3.0,0.0
八街,35.67137,140.32062,1,7.1,12.4,12200.0,6700.0,56.0,13.0,50.0,1.0,6.0,3.0,2.0,5.0,0.0,160.0,78.0,7700.0,90.0,23.5,6.0,0.0
成東,35.608453,140.410814,1,6.8,10.9,11400.0,9700.0,79.0,9.0,33.0,2.0,5.0,2.0,2.0,6.0,0.0,130.0,81.0,19700.0,87.0,23.8,1.0,0.0
松尾,35.636016,140.457661,1,6.1,10.7,11200.0,3000.0,63.0,7.0,29.0,2.0,5.0,2.0,1.0,5.0,0.0,110.0,85.0,17800.0,89.0,24.9,7.0,0.0
横芝,35.661863,140.491109,1,5.7,9.9,10800.0,12000.0,57.0,5.0,30.0,2.0,6.0,2.0,2.0,5.0,0.0,130.0,87.0,4800.0,87.0,24.5,5.0,0.0
干潟,35.718295,140.602861,1,5.4,9.2,10000.0,9500.0,85.0,4.0,30.0,1.0,5.0,1.0,1.0,6.0,0.0,100.0,86.0,17500.0,87.0,32.8,12.0,0.0
飯岡,35.729327,140.683679,1,4.1,7.0,9200.0,10000.0,87.0,7.0,28.0,3.0,4.0,1.0,1.0,4.0,0.0,110.0,82.0,15300.0,90.0,31.1,11.0,0.0
倉橋,35.738071,140.714446,1,4.4,7.5,8500.0,8600.0,80.0,3.0,22.0,1.0,5.0,1.0,1.0,4.0,0.0,100.0,89.0,4900.0,91.0,30.6,5.0,0.0
柳生橋,34.754669,137.388568,1,4.8,8.6,9600.0,6600.0,62.0,4.0,29.0,2.0,5.0,2.0,1.0,4.0,0.0,120.0,82.0,19800.0,93.0,30.3,0.0,0.0
小池,34.748903,137.388047,1,5.4,9.1,9100.0,9600.0,59.0,2.0,15.0,3.0,4.0,0.0,2.0,5.0,0.0,110.0,88.0,2300.0,92.0,29.9,4.0,0.0
愛知大学前,34.741785,137.385666,1,4.6,7.9,9200.0,7900.0,76.0,5.0,31.0,2.0,4.0,2.0,1.0,4.0,0.0,100.0,87.0,11200.0,88.0,27.8,7.0,0.0
南栄,34.735812,137.385543,1,5.1,8.8,9900.0,9600.0,87.0,3.0,22.0,2.0,4.0,1.0,1.0,4.0,0.0,120.0,89.0,700.0,89.0,33.2,12.0,0.0
高師,34.727106,137.381612,1,4.8,8.1,9600.0,13000.0,63.0,3.0,24.0,1.0,4.0,2.0,1.0,5.0,0.0,90.0,83.0,19000.0,91.0,31.6,1.0,0.0
芦原,34.718311,137.380038,1,4.5,7.5,9400.0,4500.0,62.0,5.0,34.0,1.0,5.0,1.0,1.0,5.0,0.0,120.0,81.0,10900.0,92.0,28.5,0.0,0.0
向ケ丘,34.72575,137.21064,1,5.9,10.3,10700.0,7000.0,87.0,6.0,24.0,2.0,4.0,1.0,1.0,6.0,0.0,120.0,80.0,7600.0,92.0,27.8,4.0,0.0
大清水,34.696027,137.359032,1,5.0,8.7,9600.0,7700.0,57.0,6.0,34.0,3.0,4.0,2.0,2.0,5.0,0.0,100.0,85.0,17300.0,90.0,32.4,2.0,0.0
老津,34.692279,137.334736,1,4.8,8.1,9500.0,11000.0,64.0,3.0,16.0,3.0,4.0,1.0,1.0,4.0,0.0,110.0,85.0,2400.0,90.0,32.0,12.0,0.0
やぐま台,34.673825,137.30955,1,4.8,8.5,9500.0,7500.0,85.0,5.0,22.0,2.0,4.0,1.0,2.0,4.0,0.0,100.0,85.0,6000.0,94.0,28.0,3.0,0.0
豊島,34.667619,137.294009,1,4.9,8.4,9600.0,4600.0,81.0,7.0,30.0,3.0,4.0,1.0,1.0,5.0,0.0,120.0,85.0,12500.0,91.0,29.3,7.0,0.0
神戸ノ森,34.73509,137.05388,1,6.9,11.3,12300.0,4400.0,79.0,5.0,25.0,3.0,5.0,1.0,2.0,6.0,0.0,140.0,85.0,5700.0,91.0,22.4,4.0,0.0
三河田原,34.666858,137.269036,1,5.5,9.3,9500.0,11000.0,64.0,6.0,27.0,3.0,5.0,1.0,1.0,4.0,0.0,100.0,86.0,10800.0,87.0,32.3,0.0,0.0
日比野,35.13017,136.90653,2,11.5,19.8,17200.0,30000.0,90.0,38.0,147.0,6.0,7.0,8.0,3.0,8.0,1.0,260.0,73.0,18600.0,84.0,5.2,93.0,4.0
六番町,35.124074,136.888359,1,11.5,19.7,17600.0,11000.0,62.0,19.0,112.0,3.0,7.0,10.0,1.0,9.0,0.0,240.0,74.0,26300.0,89.0,7.2,86.0,2.0
港区役所,35.10611,136.89376,1,10.7,18.8,17500.0,14000.0,78.0,18.0,119.0,1.0,7.0,9.0,1.0,8.0,0.0,250.0,70.0,12600.0,87.0,10.5,76.0,2.0
東海通,35.113467,136.886004,1,10.8,18.7,17400.0,8300.0,69.0,23.0,114.0,3.0,7.0,6.0,1.0,7.0,0.0,250.0,76.0,16400.0,90.0,6.9,84.0,3.0
港,35.08647,136.87129,1,11.0,18.2,16500.0,7900.0,70.0,21.0,95.0,3.0,7.0,7.0,1.0,8.0,0.0,220.0,75.0,9200.0,89.0,10.3,72.0,3.0
築地口,35.100001,136.883164,1,11.0,19.2,17300.0,12000.0,71.0,17.0,109.0,2.0,7.0,5.0,2.0,7.0,0.0,240.0,77.0,21000.0,91.0,6.5,82.0,2.0
名古屋港,35.093099,136.881905,1,10.8,18.6,17000.0,9800.0,52.0,20.0,102.0,1.0,7.0,6.0,2.0,8.0,0.0,210.0,76.0,13000.0,88.0,10.9,76.0,2.0
梅坪,35.09997,137.162414,1,9.0,14.6,14900.0,7600.0,87.0,13.0,77.0,2.0,6.0,3.0,2.0,6.0,0.0,170.0,77.0,16100.0,87.0,15.2,18.0,1.0
上豊田,35.116584,137.154651,1,9.1,15.4,14500.0,12000.0,74.0,20.0,79.0,1.0,7.0,5.0,2.0,7.0,0.0,180.0,75.0,16900.0,92.0,13.0,17.0,0.0
浄水,35.121365,137.137303,1,9.0,14.6,14600.0,6700.0,75.0,19.0,85.0,1.0,6.0,4.0,1.0,7.0,0.0,180.0,76.0,9200.0,88.0,15.6,20.0,0.0
三好ケ丘,35.08494,137.06831,1,9.5,16.8,15700.0,7500.0,53.0,16.0,89.0,2.0,6.0,7.0,1.0,7.0,0.0,210.0,79.0,18700.0,92.0,13.9,48.0,2.0
黒笹,35.127648,137.091444,1,9.9,16.9,15600.0,6700.0,54.0,15.0,95.0,3.0,7.0,4.0,1.0,8.0,0.0,190.0,76.0,21400.0,90.0,10.9,47.0,2.0
米野木,35.123911,137.066958,1,9.8,16.1,15500.0,10000.0,66.0,23.0,94.0,3.0,6.0,7.0,2.0,8.0,0.0,210.0,79.0,26100.0,90.0,12.0,51.0,1.0
日進,35.118451,137.048842,1,9.9,17.1,16000.0,8900.0,74.0,26.0,96.0,3.0,7.0,7.0,1.0,8.0,0.0,190.0,79.0,11000.0,90.0,9.4,57.0,2.0
東大手,35.1748,136.9171,1,11.8,21.2,17300.0,13000.0,61.0,21.0,117.0,2.0,7.0,7.0,1.0,7.0,0.0,240.0,75.0,13400.0,86.0,8.0,99.0,4.0
尼ヶ坂,35.1867,136.9318,1,11.8,20.2,17600.0,7500.0,57.0,24.0,124.0,3.0,8.0,10.0,2.0,8.0,0.0,230.0,71.0,20200.0,88.0,4.8,88.0,3.0
守山自衛隊前,35.196269,136.957664,1,10.8,17.8,16700.0,5500.0,78.0,21.0,116.0,2.0,7.0,5.0,2.0,7.0,0.0,220.0,75.0,12300.0,89.0,9.8,89.0,3.0
喜多山,35.205356,136.98864,1,10.7,18.6,17200.0,14000.0,80.0,15.0,100.0,3.0,7.0,8.0,1.0,7.0,0.0,240.0,77.0,21700.0,88.0,11.5,71.0,2.0
大森・金城学院前,35.206976,136.996507,1,11.1,19.6,16200.0,14000.0,54.0,30.0,109.0,1.0,7.0,8.0,1.0,7.0,0.0,230.0,75.0,22400.0,86.0,8.6,65.0,3.0
印場,35.211108,137.011272,1,10.3,17.5,16700.0,8700.0,64.0,29.0,111.0,2.0,6.0,7.0,2.0,8.0,0.0,210.0,78.0,8500.0,86.0,9.2,60.0,2.0
旭前,35.214348,137.019992,1,10.8,18.0,16600.0,12000.0,76.0,15.0,93.0,3.0,6.0,4.0,2.0,8.0,0.0,190.0,79.0,13900.0,87.0,10.4,61.0,3.0
水野,35.2238,137.0697,1,10.1,16.3,15200.0,11000.0,57.0,20.0,89.0,2.0,7.0,4.0,1.0,8.0,0.0,200.0,77.0,13300.0,88.0,14.5,48.0,1.0
新瀬戸,35.2251,137.0752,1,9.8,16.1,15900.0,9600.0,64.0,25.0,94.0,2.0,6.0,8.0,1.0,8.0,0.0,200.0,73.0,15600.0,90.0,15.0,45.0,2.0
瀬戸市役所前,35.2261,137.0786,1,9.9,16.2,15700.0,5400.0,70.0,27.0,98.0,3.0,7.0,6.0,1.0,8.0,0.0,220.0,74.0,19200.0,87.0,12.0,42.0,2.0
尾張瀬戸,35.224926,137.096869,1,9.3,15.9,15600.0,9400.0,71.0,14.0,77.0,3.0,6.0,4.0,2.0,8.0,0.0,180.0,77.0,6600.0,92.0,12.1,44.0,1.0
はなみずき通,35.1732,137.0316,1,10.7,18.4,16400.0,10000.0,79.0,18.0,103.0,1.0,7.0,8.0,1.0,8.0,0.0,220.0,72.0,9400.0,91.0,8.6,66.0,2.0
杁ヶ池公園,35.175,137.0452,1,10.3,18.0,16600.0,13000.0,54.0,16.0,86.0,3.0,7.0,7.0,2.0,7.0,0.0,230.0,72.0,22500.0,86.0,11.4,49.0,2.0
長久手古戦場,35.171563,137.049753,1,10.4,16.7,16400.0,4200.0,60.0,17.0,85.0,3.0,6.0,5.0,2.0,8.0,0.0,210.0,79.0,15500.0,91.0,8.0,58.0,1.0
公園西,35.17438,137.076731,1,9.6,17.0,15700.0,14000.0,90.0,26.0,95.0,1.0,7.0,6.0,1.0,8.0,0.0,190.0,79.0,10900.0,90.0,9.3,47.0,1.0
愛・地球博記念公園,35.177636,137.087398,1,9.5,17.1,15400.0,4600.0,81.0,18.0,81.0,1.0,7.0,5.0,1.0,7.0,0.0,190.0,78.0,9500.0,88.0,11.2,42.0,2.0
芸大通,35.171955,137.060948,1,10.4,16.6,16200.0,10000.0,50.0,22.0,98.0,3.0,6.0,7.0,2.0,8.0,0.0,210.0,73.0,20000.0,90.0,12.8,46.0,2.0
陶磁資料館南,35.179304,137.097159,1,9.5,15.7,15600.0,9600.0,56.0,18.0,84.0,3.0,6.0,6.0,2.0,7.0,0.0,200.0,78.0,18400.0,88.0,15.5,41.0,2.0
上飯田,35.203613,136.929668,1,11.4,20.4,17700.0,9500.0,58.0,27.0,111.0,1.0,7.0,6.0,2.0,8.0,0.0,220.0,71.0,18400.0,88.0,8.8,96.0,3.0
五ノ三,35.129801,136.711451,1,9.5,16.9,15700.0,14000.0,62.0,15.0,82.0,1.0,6.0,3.0,2.0,8.0,0.0,190.0,76.0,15700.0,89.0,10.3,36.0,2.0
佐屋,35.147294,136.716447,1,9.8,17.5,15100.0,4400.0,56.0,19.0,85.0,1.0,6.0,3.0,1.0,7.0,0.0,180.0,73.0,9500.0,87.0,13.6,42.0,2.0
津島,35.178225,136.731084,1,10.0,16.5,16300.0,6900.0,57.0,17.0,93.0,1.0,7.0,6.0,1.0,7.0,0.0,200.0,74.0,22400.0,86.0,9.6,44.0,2.0
勝幡,35.195135,136.750015,1,10.1,16.7,16000.0,9100.0,59.0,17.0,103.0,3.0,6.0,5.0,2.0,7.0,0.0,220.0,76.0,24700.0,89.0,8.6,57.0,1.0
藤浪,35.188852,136.738936,1,9.8,15.9,16300.0,9400.0,68.0,19.0,93.0,2.0,6.0,6.0,1.0,7.0,0.0,210.0,74.0,11300.0,87.0,14.1,51.0,1.0
木田,35.195321,136.787705,1,10.6,17.1,16200.0,15000.0,85.0,22.0,93.0,3.0,6.0,5.0,1.0,8.0,0.0,200.0,79.0,21200.0,86.0,10.2,61.0,3.0
青塚,35.198684,136.76749,1,10.7,17.5,16400.0,9500.0,80.0,20.0,99.0,2.0,6.0,5.0,1.0,8.0,0.0,200.0,73.0,26800.0,86.0,11.3,56.0,1.0
稲沢市役所前,35.2513,136.8279,1,10.6,18.4,16900.0,5600.0,54.0,15.0,99.0,1.0,7.0,7.0,1.0,7.0,0.0,230.0,77.0,21400.0,90.0,11.5,66.0,3.0
奥町,35.324577,136.7608,1,10.1,17.2,15300.0,5700.0,84.0,17.0,77.0,3.0,6.0,3.0,2.0,8.0,0.0,210.0,76.0,6800.0,92.0,14.6,37.0,1.0
玉ノ井,35.335063,136.75813,1,9.8,17.1,14800.0,5200.0,76.0,18.0,90.0,3.0,6.0,6.0,2.0,6.0,0.0,190.0,76.0,22900.0,92.0,16.2,35.0,2.0
